Frequency	S11_amp	S11_phase	S21_amp	S21_phase	S12_amp	S12_phase	S22_amp	S22_phase
92398580.000	-3.315292e-002	-2.962635e+001	-4.958583e+001	6.683710e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93048570.000	-3.311349e-002	-2.983468e+001	-4.953637e+001	6.646051e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
93698560.000	-3.378655e-002	-3.004366e+001	-4.948638e+001	6.631608e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94348550.000	-3.391087e-002	-3.025029e+001	-4.941874e+001	6.580800e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
94998540.000	-3.494829e-002	-3.046017e+001	-4.932667e+001	6.585311e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
95648530.000	-3.537027e-002	-3.066675e+001	-4.932613e+001	6.583903e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96298520.000	-3.554336e-002	-3.086940e+001	-4.926298e+001	6.600800e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
96948510.000	-3.611627e-002	-3.107556e+001	-4.914934e+001	6.604500e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
97598500.000	-3.742314e-002	-3.128289e+001	-4.905019e+001	6.596529e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98248490.000	-3.657279e-002	-3.148527e+001	-4.899258e+001	6.597852e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
98898480.000	-3.776609e-002	-3.169353e+001	-4.889847e+001	6.569393e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
99548470.000	-3.751223e-002	-3.190023e+001	-4.884200e+001	6.522287e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100198460.000	-3.700876e-002	-3.210726e+001	-4.869780e+001	6.517328e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
100848450.000	-3.766611e-002	-3.232068e+001	-4.863005e+001	6.502195e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
101498440.000	-3.815030e-002	-3.252828e+001	-4.856759e+001	6.448302e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102148430.000	-3.858510e-002	-3.274173e+001	-4.849430e+001	6.447498e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
102798420.000	-3.887210e-002	-3.294781e+001	-4.843197e+001	6.415656e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
103448410.000	-3.845246e-002	-3.315719e+001	-4.836500e+001	6.392261e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104098400.000	-3.923339e-002	-3.336523e+001	-4.836204e+001	6.370247e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
104748390.000	-3.924575e-002	-3.357519e+001	-4.828660e+001	6.353263e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
105398380.000	-4.102514e-002	-3.378362e+001	-4.820994e+001	6.326389e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106048370.000	-4.096667e-002	-3.398840e+001	-4.814469e+001	6.326006e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
106698360.000	-4.156388e-002	-3.419599e+001	-4.808030e+001	6.296083e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107348350.000	-4.164012e-002	-3.440149e+001	-4.803300e+001	6.303432e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
107998340.000	-4.236681e-002	-3.461135e+001	-4.798506e+001	6.297551e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
108648330.000	-4.270346e-002	-3.481684e+001	-4.790925e+001	6.277338e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109298320.000	-4.378348e-002	-3.502673e+001	-4.783112e+001	6.243256e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
109948310.000	-4.422818e-002	-3.523357e+001	-4.773156e+001	6.242673e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
110598300.000	-4.403554e-002	-3.544420e+001	-4.764273e+001	6.212456e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111248290.000	-4.390035e-002	-3.565325e+001	-4.759770e+001	6.198510e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
111898280.000	-4.469633e-002	-3.586293e+001	-4.754419e+001	6.151273e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
112548270.000	-4.576769e-002	-3.607310e+001	-4.747819e+001	6.130563e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113198260.000	-4.570162e-002	-3.628025e+001	-4.742882e+001	6.127119e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
113848250.000	-4.636919e-002	-3.649387e+001	-4.737241e+001	6.093884e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
114498240.000	-4.692071e-002	-3.670261e+001	-4.731545e+001	6.059303e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115148230.000	-4.650313e-002	-3.690868e+001	-4.727551e+001	6.033184e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
115798220.000	-4.772402e-002	-3.712500e+001	-4.725752e+001	6.020148e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
116448210.000	-4.724525e-002	-3.733183e+001	-4.723089e+001	6.016833e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117098200.000	-4.773474e-002	-3.754501e+001	-4.721809e+001	5.984022e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
117748190.000	-4.852020e-002	-3.775294e+001	-4.714849e+001	6.015754e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
118398180.000	-4.936635e-002	-3.796415e+001	-4.708210e+001	5.998251e+001	-2.000000e+002	0.000000e+000	-2.000000e+002	0.000000e+000
